,time,review,url
96,2022. 11. 28. 7:27,"        Celebrity closet     전소미 인스타그램속 패션정보 , 소미 원피스 정보       Flying amanda   ・  2022. 11. 28. 7:27   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                            안녕하세요 패션전문 블로거 아만다입니다                    소미님 인스타속 패션                    어디서 많이 본 원피스                    시작할게요                     출처 :자크뮈스​자크뮈스La robe biasi​825€                    진짜 많은 분들이 입은원피스                    이상 소미님 패션정보였습니다​#소미#전소미#소미인스타그램#소미인스타패션#소미원피스#카즈하원피스#제니원피스#자크뮈스#자크뮈스원피스#소미자크뮈스#연예인패션#아이돌패션#명품패션#명품코디       ",https://blog.naver.com/amdacc/222939973154
97,2022. 9. 26. 9:55,"        ESG 정보     [리벨로코리아] 업사이클링 아이폰 케이스 브랜드 케이스티파이        리벨로 Reebelo   ・  2022. 9. 26. 9:55   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 ​안녕하세요 리퍼비시 전자기기 마켓플레이스 리벨로입니다!                    ​​​​오늘 소개해 드릴 브랜드는 업사이클링 케이스로 유명한 케이스티파이 (casetify) 인데요,아이폰 과 갤럭시 케이스를 주로 다루고 있는 브랜드에요.케이스티파이 혹시 처음 들어보신다고요~?하나하나 천천히 소개해 드릴게요 : )​                  Casetify 케이스티파이             출처: 케이스티파이        브랜드 케이스티파이 와 리벨로가 어떤 공통점이 있는지 말씀 드리기 전에,케이스티파이의 간단한 소개부터 해드릴게요.케이스티파이는 커스텀 폰 케이스로 유명세를 떨치게 된 브랜드에요.케이스의 재질, 색상, 레터링까지 모두 입맛에 맞게 선택할 수 있어요.2011년, 친구인 웨슬리 응(Wesley NG)과 로날드 융(Ronald Yeung)이내가 갖고 싶은 케이스, 커스터마이징 할 수 있는 케이스를 만들면 어떨까?라는 아이디어로 사업을 시작했다고 해요.​​             출처: 케이스티파이 인스타그램        내가 원하는 디자인을 커스터마이징 하는 것과 더불어상당히 다양하고 새로운 디자인을 만나볼 수 있어요.더군다나 품질도 많이 신경을 쓴 제품이라케이스티파이의 제품은 미 육군 납품규격인 밀스펙(밀리터리 스펙)을 충족한다고 해요.케이스티파이의 사명은 최고의 보호 성능을 아름다운 디자인, 개성 표현과 결합하는 것이라고 하네요.​​​                    케이스티파이의 또 하나의 특징은 우리가 좋아하는 다양한 브랜드들과 콜라보를 진행해 한정 콜라보 제품이 자주 나오고 있다는 거예요.다양한 캐릭터 브랜드, 옷 브랜드 등 많은 브랜드 들과 진행하고 있어요.이렇게 매력 있는 브랜드여서 그런지 많은 셀럽들의 개인SNS 채널에서도자주 등장하고 있는 아이폰 갤럭시 케이스 브랜드이죠. ​​                  셀럽이 사랑한 케이스티파이             출처: 태연 인스타그램            출처: 전소미 인스타그램            출처: 한예슬 인스타그램        이렇게 우리가 누구나 알만한 태연, 전소미, 한예슬 등등 많은 셀럽들 계정에서도 확인할 수 있었어요.​                  ​                               사이트에 들어가보면 이렇게 다양한 제품들이 있었는데요.케이스티파이에 숨겨진, 리벨로와의 공통점을 여기서 말씀드릴게요.케이스티파이는 리벨로와 같이 환경에도 많은 신경을 쓰고 있는 브랜드에요.지난해 10월 출범한 '리케이스티파이(Re/Casetify) 프로그램을 통해 지금까지 16만 개의 폰 케이스를 재활용했다고 해요.​​​                    플라스틱 2만 8000kg을 업사이클링 해 리벨로와 동일하게 탄소배출량을 상당히 감축한 케이스죠.리케이스티파이 유어 월드(ReCASETIFY Your World) 라는 프로젝트를 통해 업사이클링 아이디어도모으고, 이를 실행에 옮길 수 있도록 후원한다고 해요사용한 케이스를 반납하면 할인 쿠폰을 제공하는 시스템도 갖고 있고,이런 부분이 환경을 생각하는 MZ세대의 가치관에도 맞아떨어진 것이죠!​​​                    이렇게 환경을 위해선 케이스티파이 처럼 재활용하여 탄소중립을 위해 노력하는 것과리벨로 브랜드의 가치처럼 재가공 하는 것이 정말 중요해요.핸드폰 1-2년 쓰면 바꾸고 싶어지잖아요~?그냥 새 거로 휙! 바꾸지 말고 중고 기기지만 재가공하여 만들어진 새 제품리뉴드폰을 많이 찾아주는 문화가 생기길 리벨로는 기대하고 있어요!​​​                    그러기 위해 리벨로가 지구를 구하는 5가지 약속을 공유할게요!​하나, 일회용품 사용을 줄이기둘, 전자 문서 활용을 실천하기셋, 사용 후 분리배출하기넷, 재사용을 생활화하기다섯, 친환경 제품을 사용하기​                    이렇게 우리 모두 노력해나가면 분명 더 좋은 환경에서 지낼 수 있겠죠오?!​​​                    순환 경제를 위해 노력하는 리벨로와 함께하시는거 어때요~?!여러분들을 위해 리뉴드폰을 안전하게 거래할 수 있도록 기기를 받아본 후 14일 안에만 사용할지 결정하면 되고,1년 무상 AS까지 제공을 해드려요.​리벨로가 궁금하신 분들은 아래 링크에서 구경해보세요!그럼 다른 포스팅에서 만나요~!!​                    ​​​리벨로 리뉴드폰 알아보러가기!​#리벨로 #리벨로코리아 #리뉴드폰 #중고폰#아이폰 #갤럭시 #케이스티파이#환경보호 #탄소중립 #업사이클링​​       ",https://blog.naver.com/reebelo/222884369579
98,2022. 11. 25. 19:22,"        연예,방송     전소미, 바비인형인가?       뉴스 네이션   ・  2022. 11. 25. 19:22   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                            ​전소미는 지난 24일 자신의 인스타그램에 여러 장의 사진을 게재했다.공개된 사진에 전소미는 팝콘 위에 앉은 포즈를 취하고 있다. 사진 속 전소미는 양갈래에...​http://news-nation.kr/View.aspx?No=2621401              전소미, 바비인형인가? - 뉴스네이션 전소미는 지난 24일 자신의 인스타그램에 여러 장의 사진을 게재했다. 공개된 사진에 전소미는 팝콘 위에 앉아서 포즈를 취하고 있다. 사진 속 전소미는 양갈래에 짙은 볼터치, 긴 목거리를 더하여 신비로운 매력을 뽐내고 있다. 특히 작은 얼굴과 그 작은 얼굴에 눈으로 가득 차 있어 바비인형의 모습에 많은 네티즌들이 찬사를 보내고 있다. 특히 전소미의 각선미가 돋보이는 사진은 어마어마한 다리길이와 8등신의 모델포스를 풍기고 있는 전소미의 모습에 화제가 되고 있다. 한편 전소미는 2016년 아이오아이(I.O.I) 멤버로 데뷔했고, news-nation.kr            [세계를 읽는 눈] 뉴스네이션       ",https://blog.naver.com/newsnation/222938168062
99,2022. 1. 26. 11:56,        연예가 소식     러블리한 전소미 인스타그램 셀카 사진 모음       무난무난해   ・  2022. 1. 26. 11:56   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 러블리한 전소미 인스타그램 셀카 사진 모음              러블리한 전소미 인스타그램 셀카 사진 모음 러블리한 전소미 인스타그램 셀카 사진 모음 너무 아름답다~~♥ mozimozing.tistory.com                       ​       ,https://blog.naver.com/eh7226/222631740130
100,2022. 7. 20. 11:36,"        게시판     전소미, 10kg 감량 후 美친 몸매 자랑..세상 화난 등 근육       drinkqwlz   ・  2022. 7. 20. 11:36   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                               전소미 인스타그램    [헤럴드POP=김나율기자]가수 전소미가 늘씬한 몸매를 자랑했다.    17일 전소미는 자신의 인스타그램 계정에 등이 돋보이는 사진을 게재했다. 전소미는 사진과 함께 등이 너무 화났자나...라고 글을 남겼다.    사진 속 전소미는 노란색 후드 민소매에 청바지를 입어 상큼한 룩을 완성했다. 전소미는 조막만한 얼굴 크기에 긴 다리로 남다른 비율을 자랑한다.    또 전소미는 뚜렷한 이목구비로 이국적인 비주얼을 보여준다. 전소미의 화난 등 근육에 눈을 뗄 수가 없다.    한편 전소미는 프로젝트 그룹 아이오아이 멤버로 발탁돼 활동한 뒤 솔로 가수로 활동 중이다. 최근에는 첫 번째 정규 앨범 'XOXO'의 수록곡 '애니모어'의 뮤직비디오를 공개했다.                                        ",https://blog.naver.com/drinkqwlz/222815373272
101,2022. 1. 19. 22:52,"        샀지요     [필름카메라 구매 후기] 캐논 슈어샷 A1(데이터백, 파노라마 기능)_전소미 카메라, 프리마, 오토보이       우도리   ・  2022. 1. 19. 22:52   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 두구두구두구두구올해의 첫 선물은 재영이가 사준 필름카메라다 !!!!!!​성과급을 마니 주는 샘송.. 역시 노예를 해도 대감집에서 해야한다 .... 후 후 나는 대부업을 하는 회사에 다니기 때문에 성과급 쉽지않다 ... 나쁜넘들 후 후 후​좋은 글에 넋두리는 그만하고 너어어어무 갖고싶어서 오래 기다렸던          캐논 슈어샷 A1         리뷰를 시작해본다 *^^*                     ​                    ​오사카 여행 갔을 때 희진이(고등학교 친구)가 가져온 필름카메라가 갬성 터졌었다그렇게 필카의 매력에 빠지고​""일회용 카메라 -> 토이 카메라"" 쓰다가 정식 카메라(??) 비싼 카메라(!!!)에 까지 눈독을 들이게 된 거시다작년에 재영이가 생일선물 리스트를 쭉 읊어주었을 때 필름카메라도 그 중 있었는데 아이패드가 더 갖고싶어서 미뤄둔 후로... 계속 생각은 했었다 (언젠간 사주겠지 라고...♥)​근데 이번에 재영이가 성과급 받았는데 갖고싶은 거 없냐고 물어봐서덥석 필카라고 말했다 !!!!꿈☆은 이루어 지는 거시다.​이후로 필알못은 속성 필름카메라 공부를 시작한다.일단 필름카메라를 사는 방법은 3가지 정도다..(더 있겠지만 쉬웠던 방법^^;)         1. 인스타그램 계정에서 산다2. 종로 카메라 매장 발품 판다3. 당근마켓 눈팅 한다         이 중 1번 방법을 제일 추천하는데2번은 초보자가 상태를 확인하기가 어렵고3번은 다양한 모델이 나오지 않기 때문이다.​그리고 인스타그램 계정에서 사면 하자가 있을 경우 대응이라도 해볼텐데2,3번은 대응이 쉽지 않다​주로 보았던 인스타그램 계정은 아래 세개다 !@my_camera_store@selfiecamera@sulda_filmisnotdead​                                ​인스타그램이 필름카메라 공부 하기에 좋았는데그 이유는 카메라마다의 정보들과 찍힌 사진들을 간략히 정리해주었기 때문이다​         - 촬영 방식(자동/목측식/이중합치식)- 데이터백 기능 : 사진에 날짜 찍혀나오는 기능- 대략적 무게​         를 기준으로 여러 카메라들을 보다보면 카메라에 대한 대략적 감이 온다​                    ​나는 초심자이고 어려운 걸 좋아하지 않기 때문에 <자동> 카메라 중 날짜를 꼭 복기하는 mbti 'J'의 사람으로서 데이터백 기능을 필수로 갖춘 모델들을 찾기 시작했다​그 중 디자인이 넘 깜찍하고 내 생년인 94년에 출시한          캐논 슈어샷         모델을 찾게되었다 ^^ ​캐논 슈어샷은 프리마/ 오토보이 로도 불리우는데 출시 국가에 따라 이름이 다르다고 한다​                    ​내가 산 모델은 슈어샷으로이 안에서도 WP-1, D5, AS-1, A1 로 모델이 나뉜다​나는 A1 모델 중에서도 Panorama date 가 하단에 써져있는 모델을 찾았는데이렇게 써져있는 카메라만 <파노라마>, <데이터백> 기능이 있다​파노라마 기능은 위아래 일정 영역을 어둡게 만들어서 파노라마 사진처럼 보이게 하는 기능이고데이터백 기능은 사진에 날짜가 찍혀나오게 하는 기능이다 데이터백 기능은 19년도까지밖에 지원을 안하지만, 02년도로 설정하고 22년도로 내가 해석하면 되기 때문에 큰 문제는 되지 않는다내가 기억하지 못하는 것은 연도가 아니라 날짜이기 때문..^^​                    ​슈어샷은 전소미 필름카메라로도 인기가 많아서 물량이 꽤 자주 나오는 편인데, 파노라마와 데이터백 기능이 있는 요 녀석은 계속 기다려도 물량이 나오지 않아 꽤나 애타면서 기다렸다.​한번은 인스타그램에서 찾아서 문의했는데 바로 누가 예약했더라... 따흑... ​데이터백 기능이 있는 카메라는 이렇게 안쪽에 날짜 표시 칸이 있다카메라를 받았을 때 이 기능이 작동되지 않아서 뭐지??? 했는데 데이터백 밧데리가 따로 있어서 그걸 갈아주어야했다(필름카메라 자체 건전지와 별도임 !!)​종로 세운상가에 가면 2천원에 바로 갈아주신다 :>​                    ​파노라마 모드는 카메라 아래편에 설정할 수 있는 똑딱이가 있었다​                    ​파노라마 모드를 키지 않았을 때는 렌즈에 그냥 네모칸이 뜨고​                    ​파노라마 모드를 키면 위아래에 빗금친 직사각형과 P 이니셜이 생긴다(잘 봐야함 !!)​빗금모양은 검정색으로 나온다고 생각하고 사진을 찍어주면 된다 ~~~ 아주 편리 ~~~​                    ​타이머 촬영도 가능해서 셀프 촬영도 할 수 있다빨간색 셔터 옆에 회색 타이머 버튼을 누르면 플래시가 깜빡깜빡 하면서 촬영 시점을 알려준다플래시가 와라라라라 하고 빠르게 깜빡인 다음에 찰칵! 찍힌다 ​                    ​핵간지 캐논 스트랩까지 같이 온다​근데 WP-1 모델들은 카메라 파우치까지 오던데 이 모델은... 왜 없지?파우치는 따로 내돈내산 해야겠다​                    ​참고로 WP-1 모델은 카메라 왼쪽 색이 회색이 아니라 빨간색이다처음엔 빨간색이 이뻐보이는데, 옷 맞추기에 회색이 좋을 것 같고 덜 질릴 거 같아서 회색으로 마음을 돌렸다​  오토보이 D5 모델은 바탕색이 누리끼리한 색이라서 (약간 베이지?) 개인적으로 제일 별로였다​                    ​인고의 기다림 속 결국 A1 파노라마 데이트 모델이 나오지 않아서재영이가 당근마켓 수색(!!)해서 구매해주었다​가격은 24.5만원이었다...인기 많은 모델이라서 기능에 비해 좀 비싸다​그래도 상태가 너무 좋고 너무 이쁘다.... 카메라 이름은 돈데크만으로 정했다.너와 함께 추억을 만들게~~~​스트랩을 크로스로 매면 위 사진과 같은데 넉넉한 길이는 아니라 숄더로만 매는게 더 이쁘긴 하다 !!​                    ​(돈데크만과 카메라가 닮았기 때문에 이름이 돈데크만..)​                    ​카메라 구매자 분과 함께 찰칵~~~~​선물 받아서 기분이 하늘 뚫어버린 나다 ^^그래서 억년만에 인스타그램도 올렸다 캬캬​                    ​야무지게 셀카도 찍어주고​                           ​컵흘 사진도 찍어본다 ^^사람보다 카메라가 더 이쁜 것이 조곰 한탄스럽다~~~!​                           ​들고 찍으면 요론 느낌 !!토이카메라 같으다​                    ​아직 한롤 다 안찍어서 결과물은 모르지만 일단 이뻐서 굉장히 행복한 구매였다고 생각한다 .. ㅎ-ㅎ​한 롤 다 찍고 후기도 올려봐야지 !!!!​재영이 감사합니다 ~~~ 다들 즐거운 갬성 생활 하세요 ~~~~                    ​       ",https://blog.naver.com/ysyseee/222626239658
102,2022. 3. 29. 20:38,"        스타패션     2022년 뉴 앰버서더는 누구? <지미추 손나은, 컨버스 전소미, 랄프로렌 김우빈>       갓잇스타일   ・  2022. 3. 29. 20:38   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                            [갓잇스타일 / 오혜인 기자] 코로나 상황 속에서 가장 큰 타격을 입은 패션업계가 점차 살아나는 분위기다. 사람들의 외부 활동이 증가하는 것도 하나의 이유겠지만, 엠버서더의 역할도 무시할 수 없다. 앰버서더는 한 브랜드에서 독점적으로 활동하는 광고 모델과 달리, 경쟁 브랜드에서도 활동할 수 있는 폭넓은 계약 형태다. 최근 패션 업계가 앞다퉈 앰버서더를 기용하면서, 스타들의 앰버서더 활동도 활발해졌다. 3월을 맞이해 뉴 앰버서더가 된 스타들을 만나보자.                  1. 지미추 손나은                                      간결한 라인으로 글래머러스한 디자인을 구현하는 지미 추의 새로운 앰버서더로 손나은이 발탁됐다. 손나은은 지미추와 함께한 화보에서 고급스러운 골드 버튼이 돋보이는 블랙 투피스 셋업을 착용해 눈길을 모았다. 여기에 톡톡 튀는 핫핑크 컬러의 미니 백과 리본 디테일이 돋보이는 하이힐로 화려하고 매혹적인 지미추 스타일을 완성했다.​개인 인스타그램에서는 보디라인이 부각되는 블랙 보디 슈트에 핫핑크 컬러의 지미추 하이힐을 양손에 들고 과감한 포즈를 선보이며 감탄을 불러 모았다. 산드라 초이(Sandra Choi) 지미추의 크리에이티브 디렉터는 앞으로 그녀와 함께 당당하게 선보일 ‘모던 글래머러스 룩’에 대해 많은 기대 바란다""라고 말했다.                                          손나은 인스타그램 출처                 2.컨버스 전소미         스트리트 문화의 아이콘 컨버스가 새로운 앰버서더로 가수 전소미를 발탁했다.                     화보 속 전소미는 오버사이즈 맨투맨에 패턴 스커트, 라일락 컨버스를 매치해 인간 비타민처럼 발랄한 룩을 선보이는가 하면 펑키 한 티셔츠에 브라운 팬츠, 그리고 블랙 컨버스 힙한 스트리트 패션을 완성했다.  전소미 특유의 펑키하면서도 상큼한 분위기가 컨버스와 완벽하게 어우러져 구매 욕구를 자극한 모습이다. 한편, 전소미는 컨버스의 'Create Next – 싸우지 않는다' 캠페인을 시작으로 올해 봄부터 본격적인 앰버서더 활동에 돌입한다.                                          전소미 인스타글매 출처                 3.랄프로렌 김우빈                                      ‘어쩌다 사장 2’에 출연하며 뛰어난 예능감을 보여주고 있는 김우빈이 ‘랄프 로렌 퍼플 라벨’의 한국 로컬 앰버서더로 발탁됐다. 랄프 로렌 퍼플 라벨(Ralph Lauren Purple Label)은 최고의 품질을 분별해 내는 안목을 가진 남성을 위한 라인으로 ‘럭셔리’, ‘정교함’, ‘남성성의 아름다움’ 이 세 단어로 대변되는 랄프 로렌의 최고급 라인이다. 김우빈은 ‘에스콰이어’ 3월 호를 통해 세련된 랄프 로렌 룩을 선보였다.​뉴트럴 컬러의 베이지 니트에 베이지 핀턱 팬츠를 매치해 지적인 분위기를 자아내는가 하면, 청량감이 느껴지는 인디고 데님 점프 슈트로 고급스러운 캐주얼룩을 구현했다. 한편, 김우빈은 지난해 영화 ‘외계 인’과 드라마 ‘우리들의 블루스’에 연달아 캐스팅됐으며, 올 한해 스크린과 브라운관, OTT 플랫폼까지 다양한 활동을 예고하고 있다.                        김우빈 인스타그램 출처                      발렌시아가 한국인 최초 글로벌 앰버서더 누구? 배우 한소희 한국인 최초 발탁 한소희 파격 스타일 변신…시스루 뱅 스모키 메이크업 완벽 소화 쌘언니 스타일인데 이게 또 어울리네! 이... blog.naver.com                 [★화보] 세련되고 활동적인 모던시티룩! 서현진 아이잗컬렉션 화보 눈길 [BY 갓잇코리아] 아이잗컬렉션 서현진과 함께 모던 시티룩 제안 감출 수 없는 우아함! 서현진 매력적인 ... m.post.naver.com                 라이딩과 일상 모두를 아우른다 르꼬끄 스포르티브 애슬레저룩 스타일링 140주년 맞이한 르꼬끄의 사이클 순환 캠페인, ‘원포제로; ONE FOR ZERO)’ 라이딩과 일상 모두... blog.naver.com            ​       ",https://blog.naver.com/gksakfk5410/222686341550
103,2022. 6. 19. 23:07,"        On air 이슈 네이버뉴스     가수 전소미 가방 프라다 차 자동차 가격 나이 인스타 프로필 집 위치 ⭕️국적 인스타 아빠 매튜 직업 아버지 동생 가족 엄마 포르쉐 964 슈퍼카        RIA   ・  2022. 6. 19. 23:07   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 ​​​                                                                                                                                                                                            ​​⭕전소미 나이 키 혈액형 고향 국적 학력 프로필본명Ennik Somi Douma(에닉 소미 다우마) 全昭弥, Jeon So-mi출생2001년 3월 9일 캐나다 온타리오 주 윈저국적대한민국 | 캐나다 | 네덜란드 (삼중국적)신체172cm, 46.6kg, 혈액형 O형가족아버지 매튜 다우마(1974년생), 어머니 전선희(1973년생)여동생 전에블린(2009년생), 반려묘 조로학력서울미동초등학교 (졸업)청담중학교 (졸업)한림연예예술고등학교 (실용음악과 / 졸업)소속사THEBLACKLABEL경력I.O.I (2016년 5월 4일 ~ 2017년 1월 31일, 2021년 5월 4일)Unnies (2017년 2월 10일 ~ 2017년 5월 15일)옆집소녀 (2017년 5월 29일 ~ 2017년 7월 14일)포지션센터, 서브보컬데뷔2016년 아이오아이 미니 1집 Chrysalis2019년 싱글 1집 BIRTHDAY특기태권도 (4단)​​아버지 매튜 나이 직업 프로필출생: 1974년 11월 2일 (46세), 캐나다 온타리오직업 배우국적: 캐나다배우자: 전선희자녀: 전소미엄마 한국인 외에 비공개 ​⭐️ 전소미 인스타 @somijeonn                    ​​                                                                         ​그룹 아이오아이 출신 가수 전소미가 화려한 일상을 공유했습니다.​                    ​6월 19일 전소미는 자신의 인스타그램을 통해 여러 장의 사진을 게재했습니다.​                                                               ​공개된 사진에는 슈퍼카 옆에 기대고 있는 전소미의 모습이 담겼습니다. ​​                                                            ​전소미는 명품 P사의 백을 들고 당당한 포즈를 취하고 있습니다. 흰 민소매에 청바지 차림의 전소미는 남다른 8등신 비율로 모델 같은 자태를 뽐내 감탄을 자아냅니다.​                                                               ​이어진 사진에서 전소미는 새하얀 피부와 금발 헤어스타일로 범접 불가 인형 미모를 과시하기도 했습니다.​                                                                                 ​한편, 전소미는 지난해 10월 정규 1집 'XOXO'를 발매한 후 휴식기를 가지고 있습니다. 앞서 그는 한 예능 프로그램에 출연해 21살에 약 4억원대의 B사 자동차를 첫 차로 구매했다고 밝혀 화제를 모은 바 있습니다.​                    ​​​⭐️ 전소미 가방 프라다 ⭐️ 전소미 차 자동차 포르쉐 964 가격 약 2억 3천만원 람보르기니 우르스 SUV ⭐️ 전소미 집 위치 서대문구 연희동        ",https://blog.naver.com/cwmylee/222780164873
104,2022. 7. 30. 1:18,"        메디먼트뉴스 보도자료     전소미, 자켓 속 개미허리 공개... 마르고 가녀린 라인 '눈길'       기자   ・  2022. 7. 30. 1:18   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                            [스타인뉴스 한정연 기자] 가수 전소미가 독특한 디자인의 의상으로 눈길을 끌었다. ​전소미는 28일 인스타그램에 자신의 사진을 공개, 근황을 전했다. ​전소미는 금발에 갈색 재킷을 입고 시크한 분위기를 연출한 모습. 자켓을 벗자 등과 허리라인이 드러나는 디자인의 의상이어서 더욱 눈길을 끈다. 특히 마르고 가녀린 라인이어서 더욱 놀라움을 자아낸다. ​전소미는 '프로듀스101'으로 탄생한 그룹 아이오아이로 활약했으며, 해체 이후 솔로 가수로 활동했다. 개성 넘치는 비주얼과 통통 튀는 성격으로 다수 예능 프로그램에서도 활약한 바 있다.       ",https://blog.naver.com/lsb3002/222834249979
105,2022. 1. 17. 13:00,        연예가 소식     전소미 엠카운트다운 및 골든디스크 인스타그램 셀카 사진 모음       무난무난해   ・  2022. 1. 17. 13:00   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 전소미 엠카운트다운 및 골든디스크 인스타그램 셀카 사진 모음              전소미 엠카운트다운 및 골든디스크 인스타그램 셀카 사진 모음 전소미 엠카운트다운 및 골든디스크 인스타그램 셀카 사진 모음 망사 시스루 패션 ㄷㄷ mozimozing.tistory.com                       ​       ,https://blog.naver.com/eh7226/222623854277
106,2022. 5. 25. 3:59,        아이오아이     전소미 인스타그램       정글피쉬   ・  2022. 5. 25. 3:59   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                                                                        ​                    https://www.instagram.com/p/Cd7TLJ4L5lT/?igshid=YmMyMTA2M2Y=                 ​​       ,https://blog.naver.com/oper45454/222745311168
107,2022. 6. 19. 2:11,        아이오아이     전소미 인스타그램       정글피쉬   ・  2022. 6. 19. 2:11   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                                                             https://www.instagram.com/p/Ce8zKLVr48J/?igshid=YmMyMTA2M2Y=                 ​​       ,https://blog.naver.com/oper45454/222778989243
108,2022. 11. 29. 17:34,"        팁, 정보     전소미 원피스 드레스 자크뮈스 제니 안소희 카즈하 착용       쪠님   ・  2022. 11. 29. 17:34   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기                 ​​안녕하세요. 쪠님입니다.이번에 전소미 원피스 드레스 자크뮈스 정보로가져왔습니다.해당 원피스는 제니, 안소희, 카즈하 님도착용한 핫한 드레스입니다 *-*                    ​             전소미 인스타그램        전소미님 인스타에 올라왔던바로 이 원피스입니다~~컬러는 연베이지 컬러랍니다.​​​                    전소미님이랑너무 잘 어울려요~​​​                    머리컬러부터 가방양말, 신발까지전부 비슷한 톤으로 스타일 했답니다.​​​                    드레스도 예쁜데헤어스타일과장식도 너무 예쁘게스타일링 되었습니다.​​​                    메이크업도분위기도 너무 찰떡이랍니다~​​                    전소미님은 왕귀걸이를 했습니다.원피스가 깔끔한 스타일이랑블링블링한 주얼리를 착용해도 예쁠 거 같습니다.​​​             제니 인스타그램        제니 원피스로 많이 유명하기도하죠.원피스 주름때문인지멋스러움이 느껴진답니다.​​​                    저는 이때 제니님 옷뿐만아니라메이크업도 많이 눈에 띄었답니다.​​​                    이런 초록 컬러의 눈화장도소화해내다니~                    ​                    제니님이탬버린즈 팝업 행사에서착용했던 원피스랍니다.​​​                    이렇게 예쁜 원피스 입고셀카는 빠질 수 없죠~!!​​​​             카즈하 인스타그램        요즘 복근으로 대세인 르세라핌 카즈하님 입니다.청순한 외모에 그렇지않은건강미로 더욱 사랑받고 있어요~​​​                    원피스가 하얗고,연한 컬러라서역시 주얼리랑 멋스럽게 잘 어울린답니다.​​                    카즈하님이 이 원피스를 착용하니오프숄더인데도청순한 느낌이 들긴하네요.                    ​​​             안소희 인스타그램        안소희님~안소희님은 프레쉬 팝업 스토어에서해당 오프숄더 드레스를 착용했답니다.​​​                    안소희님은러블리한 리본이 달린 구두와함께 매치했답니다.​​​                    파티나 행사같은 곳에서착용하기 좋은 드레스인거 같아요~​​​                    원피스가 오프숄더고민무늬 인데도여백의 미랄까요?악세서리 없이도 꽉 채워진 느낌이네요.​​​         La robe Biasi825 EUR 출처/브랜드 : 자크뮈스                    바로 이 자크뮈스(JACQUEMUS) 원피스로,가격은 825유로,한화로는 약 114만원 정도의 가격입니다.코튼 100%랍니다.​​​                    모델 착용 샷인데,모델 역시 전체적으로같은 컬러 계열로 스타일링 했네요~​​​                    뒤에도 이렇게 깔끔한 스타일입니다.파티에 입기 좋은 원피스로,연말 파티에도 좋을 거 같습니다~​​​                    다음에 더 예쁜 원피스로 만나요 :)       ",https://blog.naver.com/goodlucky1215/222941479313
109,2022. 9. 22. 15:34,"        [블챌] 주간일기 챌린지     전소미, 일본 여행 중 초밀착 가죽 원피스 자태       Soli Deo Gloria   ・  2022. 9. 22. 15:34   URL 복사  이웃추가  본문 기타 기능                      공유하기                   신고하기           #주간일기 챌린지 주간일기란?           https://entertain.naver.com/photo/read?cid=845648&oid=417&aid=0000854179              전소미, 일본 여행 중 초밀착 가죽 원피스 자태 가수 전소미가 일본 여행 근황을 공개했다. 21일 전소미는 자신의 인스타그램에 ""모모짱 통역 아리가또""라며 사진 여러 장을 게재했다. 공개된 사진에는 전소미가 일본을 여행 중인 모습이 담겼다. 그녀는 에스컬레이터에서 entertain.naver.com            ​​#가수 #전소미 가 #일본 #여행 #근황 을 #공개 했다.            이미지 원본보기                21일 전소미는 자신의 인스타그램에 ""모모짱 통역 아리가또""라며 사진 여러 장을 게재했다.​공개된 사진에는 전소미가 일본을 여행 중인 모습이 담겼다. 그녀는 에스컬레이터에서 도발적인 포즈를 취하는가 하면, 한 상점에서 여유롭게 쇼핑을 즐겼다.​이날 전소미는 몸에 밀착하는 블랙 슬리브리스 가죽 미니 원피스를 입고 슬림하면서도 볼륨감 넘치는 몸매를 뽐냈다. 또한 그녀는 금발 머리와 커다란 눈망울 등으로 바비 인형 비주얼을 자랑해 시선을 끌었다.            이미지 원본보기                한편 전소미는 지난해 디지털 싱글 'DUMB DUMB'과 정규앨범 'XOXO' 등을 발매했다.​#강인귀기자 (deux1004@mt.co.kr)              XOXO   아티스트 전소미 발매일 2021.10.29.                 BIRTHDAY   아티스트 전소미 발매일 2019.06.13.                 DUMB DUMB   아티스트 전소미 발매일 2021.08.02.                 What You Waiting For   아티스트 전소미 발매일 2020.07.22.                 유후 (You, Who?)   아티스트 에릭남(Eric Nam)|전소미 발매일 2017.03.09.                 꽃, 바람 그리고 너   아티스트 기희현|전소미|최유정 (Weki Meki)|청하 발매일 2016.09.13.                 Dumb Dumb - 전소미   아티스트 CRIS ANDRIAN YANG 발매일 2021.01.01.            ​       ",https://blog.naver.com/kjgheroman/222881415064
